blog_link,blog_title,date,topic,label,claim,fact_check,publisher_names,publisher_links,reference_names,references,claim_name_entity,claim_organisation_entity,claim_location_entity,claim_misc_entity,fact_check_name_entity,fact_check_organisation_entity,fact_check_location_entity,fact_check_misc_entity
https://misbar.com/factcheck/2023/09/12/الفيديو-ليس-للسيول-الأخيرة-التي-اجتاحت-مدينة-درنة-الليبية,الفيديو ليس للسيول الأخيرة التي اجتاحت مدينة درنة الليبية,12 سبتمبر 2023,أخبار,مضلل,,,,"https://twitter.com/BouchouchaMed/status/1701361805744853494
https://twitter.com/daliagamil2009/status/1701570578447036888
https://www.tiktok.com/@nedal2002homs/video/7277647807438146822?q=%D8%A5%D8%B9%D8%B5%D8%A7%D8%B1%20%D9%84%D9%8A%D8%A8%D9%8A%D8%A7%20&t=1694519021119
https://www.tiktok.com/@mahmoudahmaad0/video/7277652777361296646?q=%D9%84%D8%AD%D8%B8%D8%A9%20%D9%88%D8%B5%D9%88%D9%84%20%D8%A7%D9%84%D9%81%D9%8A%D8%B6%D8%A7%D9%86%D8%A7%D8%AA%20%D9%88%D8%A7%D8%AF%20%D8%AF%D8%B1%D9%86%D8%A9&t=1694519471218
https://www.tiktok.com/@bent_almkhtar_55/video/7277687666156522757?q=%D9%81%D9%8A%D8%B6%D8%A7%D9%86%D8%A7%D8%AA%20%D9%84%D9%8A%D8%A8%D9%8A%D8%A7&t=1694519518346
https://www.tiktok.com/@info.around.the.world/video/7277857810589830432?q=%D9%81%D9%8A%D8%B6%D8%A7%D9%86%D8%A7%D8%AA%20%D9%84%D9%8A%D8%A8%D9%8A%D8%A7&t=1694519518346
https://twitter.com/washingtonpost/status/1701951834531795220",,"https://www.youtube.com/watch?v=v063it_3tTA
https://twitter.com/salah_alzaagi/status/718381378467950592
https://www.youtube.com/watch?v=dWqUoM7sDM4
https://www.alaraby.co.uk/society/%D9%86%D9%83%D8%A8%D8%A9-%D8%A5%D8%B9%D8%B5%D8%A7%D8%B1-%D8%AF%D8%A7%D9%86%D9%8A%D8%A7%D9%84-%D8%B4%D8%B1%D9%82-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-5-%D8%A2%D9%84%D8%A7%D9%81-%D9%82%D8%AA%D9%8A%D9%84-%D9%8810-%D8%A2%D9%84%D8%A7%D9%81-%D9%85%D9%81%D9%82%D9%88%D8%AF
https://arabic.cnn.com/middle-east/video/2023/09/12/v144081-thousands-feared-dead-missing-in-libya
https://www.alaraby.co.uk/society/%D8%A7%D9%84%D8%AD%D8%B5%D8%A7%D8%AF%D9%8A-%D9%84%D9%80%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-%D8%A7%D9%84%D8%AC%D8%AB%D8%AB-%D9%81%D9%8A-%D8%AF%D8%B1%D9%86%D8%A9-%D8%AA%D8%AD%D9%84%D9%84%D8%AA-%D8%AA%D8%AD%D8%AA-%D8%A7%D9%84%D8%A3%D9%86%D9%82%D8%A7%D8%B6",,,"ليبيا
درنة",دانيال,"دانيال
طارق الخراز",الجزيرة,"السعودية
درنة
درنةإلى
الرياض
الفرشة
ليبيا
درنةوكانتحكومة",دانيال
https://misbar.com/factcheck/2022/08/25/الصورة-قديمة-وليست-لانفجار-إطار-طائرة-الخطوط-الجوية-الإفريقية-في-مطار-القاهرة,الصورة قديمة وليست لانفجار إطار طائرة الخطوط الجوية الإفريقية في مطار القاهرة,25 أغسطس 2022,سفر,مضلل,,,,"https://www.facebook.com/factchecklibya/posts/pfbid02GNhkjQ17bDV2DnAmJkiD3nFefwsr4EK3ciTHnFiTfChMHhNe4a74EQ5WcTAhLUPvl
https://www.facebook.com/110443325048728/posts/pfbid02DQb3zkuCe4rgscJdyXrQLBsZMen1L97LTTBRx8sA5JDCj7FUSBj4Goe31VG6QKUzl
https://twitter.com/wady_dynar/status/1562147403406483461?s=20&t=q2x64fDEMIWLSywahovVZA
https://twitter.com/jana1964ly/status/1562140037348818945?s=20&t=q2x64fDEMIWLSywahovVZA",,"https://fighterjetsworld.com/air/air-force-b-1b-bomber-blew-tires-and-had-brake-fire-during-emergency-landing/22594/
https://www.facebook.com/alafriqiyah/posts/pfbid0hitc5hWCtnfGxqQ4matD2ZGhdHWagyq3Y7oUZKrD1wk6Xn9ErFn3rivjwbkPhKg8l",,"وتويتر
فيسبوك","بنغازي
القاهرة
بنينا",,,"الخطوط الجوية الأفريقية
فيسبوك","بنغازي
القاهرة
بنينا","B
إيرباص"
https://misbar.com/factcheck/2021/09/28/الصورة-ليست-للدبيبة-وهو-يعتذر-من-الليبيين-بعد-انقطاع-الكهرباء-ساعة-واحدة,الصورة ليست للدبيبة وهو يعتذر من الليبيين بعد انقطاع الكهرباء ساعة واحدة,28 سبتمبر 2021,سياسة,مضلل,,,,"https://facebook.com/103959968661362
https://facebook.com/groups/330614081357092
https://facebook.com/groups/269474644427003
https://facebook.com/100013488188268",,"https://www.youtube.com/watch?v=M2Xr3EmAzJU&ab_channel=LibyaAl-Ahrar
https://www.aa.com.tr/ar/%d8%a7%d9%84%d8%af%d9%88%d9%84-%d8%a7%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%a7%d9%84%d8%af%d8%a8%d9%8a%d8%a8%d8%a9-%d9%8a%d8%a4%d9%83%d8%af-%d8%b6%d8%b1%d9%88%d8%b1%d8%a9-%d8%a5%d8%ac%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d8%a7%d9%86%d8%aa%d8%ae%d8%a7%d8%a8%d8%a7%d8%aa-%d9%81%d9%8a-%d8%af%d9%8a%d8%b3%d9%85%d8%a8%d8%b1/2374422
https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%BA%D8%A7%D8%B1%D8%A8%D9%8A%D8%A9/20210921-%D8%A7%D9%84%D8%A8%D8%B1%D9%84%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A-%D9%8A%D8%B3%D8%AD%D8%A8-%D8%A7%D9%84%D8%AB%D9%82%D8%A9-%D9%85%D9%86-%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D9%88%D8%AD%D8%AF%D8%A9-%D8%A8%D8%B1%D8%A6%D8%A7%D8%B3%D8%A9-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%AD%D9%85%D9%8A%D8%AF-%D8%AF%D8%A8%D9%8A%D8%A8%D8%A9
https://www.alaraby.com/news/%D9%85%D8%AC%D8%AA%D9%85%D8%B9-46367",عبد الحميد الدبيبة,فيسبوك,,,"عبد الحميد الدبيبة
الدبيبة",,"ليبيا
طرابلس",
https://misbar.com/factcheck/2023/12/22/الفيديو-من-ليبيا-وليس-للحظة-تدمير-دبابة-إسرائيلية-في-قطاع-غزة,الفيديو من ليبيا وليس للحظة تدمير دبابة إسرائيلية في قطاع غزة,22 ديسمبر 2023,أخبار,مضلل,,,,"https://twitter.com/drhossamsamy65/status/1737917015279456432
https://twitter.com/abomariya7/status/1737810669230039335
https://twitter.com/The_Deal1/status/1737963539040448612
https://twitter.com/1OdX8RNjEqugIb2/status/1737925192423285154
https://twitter.com/BdAlltyf84304/status/1737971741752799436
https://twitter.com/hr_bdyl/status/1737930487111324017
https://twitter.com/gazaham26302333/status/1737924977683317162",,"https://www.facebook.com/100072388213413/videos/911451582220134
https://www.youtube.com/watch?v=HSqvyg6dbgM
https://www.youtube.com/watch?v=Zd16XjQd7gs
https://www.bbc.com/arabic/middleeast-53132545
https://www.aljazeeramubasher.net/news/politics/2023/12/21/%D8%A3%D8%A8%D9%88-%D8%B9%D8%A8%D9%8A%D8%AF%D8%A9-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-720-%D8%A2%D9%84%D9%8A%D8%A9-%D8%B9%D8%B3%D9%83%D8%B1%D9%8A%D8%A9-%D9%84%D9%84%D8%B9%D8%AF%D9%88
https://www.trtarabi.com/now/%D8%A3%D8%A8%D9%88-%D8%B9%D8%A8%D9%8A%D8%AF%D8%A9-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D9%86%D8%A7-720-%D8%A2%D9%84%D9%8A%D8%A9-%D8%B9%D8%B3%D9%83%D8%B1%D9%8A%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D9%85%D9%86%D8%B0-%D8%A8%D8%AF%D8%A1-%D8%A7%D9%84%D8%B9%D8%AF%D9%88%D8%A7%D9%86-%D8%A7%D9%84%D8%A8%D8%B1%D9%8A-%D8%B9%D9%84%D9%89-%D8%BA%D8%B2%D8%A9-16336287
https://assets.raya.com/wp-content/uploads/2021/08/11122306/EB6E0925-7F74-43C8-AE37-4DE1AD1470D7.pdf
https://www.aljazeera.net/news/2015/1/8/شورى-الثوار-يصد-هجوما-لقوات-حفتر-جنوب",,القسام,غزة,,"خليفة حفتر
أبو عبيدة
حفتر
حفتروفي","القسام
الجزيرة
كتائب القسام","ببنغازيقوة
غزة
فينيسيا
فيبنغازي
بنغازي
ليبيا",
https://misbar.com/factcheck/2022/10/06/غلاف-مفبرك-ومدرب-منتخب-مصر-لم-يدل-بتصريحات-لصحيفة-آس-الإسبانية-مؤخرا,غلاف مفبرك ومدرب منتخب مصر لم يُدل بتصريحات لصحيفة آس الإسبانية مؤخرًا,6 أكتوبر 2022,رياضة,زائف,,,,"https://www.facebook.com/Ayoub.videos/posts/pfbid02ArxbNggSfJBr3zpeWJkN76RFC4HXLsPmdCxyfnZRddrZ7JhsYqpiaW4Z5JZuQbGml
https://www.facebook.com/elzamalekonline/posts/pfbid035sSdXRcqxgCHm14YKtSXFMn9xBJpuSEkZx3xmpZQy5GabsfcG3GcBjmxXeSfniFBl
https://www.facebook.com/BLANCOzsc/posts/pfbid02fmLNrsW4yPE6CQePPuWkR4CyrdECeEJ56mNwbXctseLCXsiyiBhbJAaoA3GLotUhl
https://www.facebook.com/100063538458944/posts/pfbid0zepdopWR3U5unACxJmxfHzneyinGB1BuxY68tzRVt5V8S7W8FgKHHaTf1kQzH1Gil
https://www.facebook.com/alahly4u/posts/pfbid0ogEfSUA7aQNq942NdkN5z9ahazqRjd9VaQKZv9Dgp5g5QoknFp4wi5AuhJVY4Ka4l",,"https://mobile.twitter.com/diarioas/status/1577789873448255488
https://mobile.twitter.com/diarioas
https://as.com/
https://as.com/diarioas/portadas/
https://www.youtube.com/watch?v=r1ZLCr3B150
https://www.almasryalyoum.com/news/details/2702351
https://www.winwin.com/%D9%83%D8%B1%D8%A9-%D9%82%D8%AF%D9%85/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%A8-%D8%B1%D9%88%D9%8A-%D9%81%D9%8A%D8%AA%D9%88%D8%B1%D9%8A%D8%A7-%D9%85%D8%AF%D8%B1%D8%A8-%D9%85%D9%86%D8%AA%D8%AE%D8%A8-%D9%85%D8%B5%D8%B1-rui-vitoria",روي فيتوريا,"الأهلي
فيسبوك
وبيراميدز
آس
الزمالك",مصر,,"روي فيتورياوتعود
روي فيتوريا","آس
النصر","البرتغال
ليبيريا
مصر",
https://misbar.com/factcheck/2022/11/03/الصورتان-ليستا-لرمي-الجزائر-مهاجرين-سوريين-في-صحراء-النيجر,الصورتان ليستا لرمي الجزائر مهاجرين سوريين في صحراء النيجر,3 نوفمبر 2022,أخبار,مضلل,,,,"https://twitter.com/madwar_siba/status/1587860020821372928
https://twitter.com/k7ybnd99/status/1587877971972526083
https://twitter.com/yasser61y/status/1587937480959221760
https://www.facebook.com/100020416481375/posts/pfbid02ijTyFydc9db96FYxgYsSNozMUU9G5reivu7P22EMhN2LSwDmDXom1Tgb68gDpCNwl
https://twitter.com/IbnAlarabi15/status/1587938235837054977",,"https://www.hrw.org/fr/news/2020/10/09/algerie-des-migrants-et-demandeurs-dasile-forces-quitter-le-pays
https://www.studiokalangou.org/11829-niamey-les-parlementaires-de-la-communaute-des-etats-de-l-afrique-de-l-ouest-cedeao-en-forum-pour-ralentir-la-migration-des-jeunes
https://www.dw.com/ar/%D8%A7%D8%AE%D8%AA%D8%AA%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%85%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1/av-63629394
https://www.rudawarabia.net/arabic/middleeast/syria/301020221",,"وتويتر
فيسبوك","النيجر
الجزائر",,سليمان أنارا,"فرانس برس
المنظمة الدولية للهجرة","النيجر
الجزائر
ونيجيريا
الجزائرية
أساماكا
غاترون",
https://misbar.com/factcheck/2021/11/29/لم-يقبل-طعن-سيف-الإسلام-القذافي-عل-استبعاده-من-الانتخابات-حت-الآن,لم يقبل طعن سيف الإسلام القذافي على استبعاده من الانتخابات حتى الآن,29 نوفمبر 2021,سياسة,مضلل,,,,"https://www.facebook.com/177646161038505/posts/255557016580752
https://www.facebook.com/100007410214629/posts/3054963471427297
https://www.facebook.com/100030099410196/posts/643440663335908
https://www.facebook.com/aboahmad.aboahmad.7792052/posts/963347364590176
https://www.facebook.com/1418492091791156/posts/2689183988055287",,"https://www.facebook.com/SyfAlqdhafy
https://twitter.com/SyfAlqdhafy
https://www.facebook.com/HNEC.LY/posts/2423718037761736
https://www.facebook.com/LibyanGovernment/posts/4650661678387235
https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20211125-%D8%A7%D8%B9%D8%AA%D8%AF%D8%A7%D8%A1-%D8%B9%D9%84%D9%89-%D9%85%D8%AD%D9%83%D9%85%D8%A9-%D8%AA%D9%86%D8%B8%D8%B1-%D8%A8%D8%B7%D8%B9%D9%86-%D9%82%D8%AF%D9%91%D9%85%D9%87-%D8%B3%D9%8A%D9%81-%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D8%B0%D8%A7%D9%81%D9%8A-%D8%A8%D9%82%D8%B1%D8%A7%D8%B1-%D8%A7%D8%B3%D8%AA%D8%A8%D8%B9%D8%A7%D8%AF%D9%87-%D9%85%D9%86-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA","سيف الإسلام القذافي
سيف الإسلام",فيسبوك,ليبيا,,"عبد الحميد الدبيبة
خليفة حفتر
سيف الإسلام معمر القذافي
سيف الإسلام
الزايدي
عقيلة صالح
سيف الإسلام القذافي
خالد الزايدي","فيسبوك
تويتر","ليبيا
سبها",
https://misbar.com/factcheck/2023/01/15/المنتخب-الليبي-لم-يطلب-الانسحاب-من-الشان-واللجوء-للمغرب-بعد-مباراته-أمام-الجزائر,المنتخب الليبي لم يطلب الانسحاب من الشان واللجوء للمغرب بعد مباراته أمام الجزائر,15 يناير 2023,رياضة,زائف,,,,"https://www.youtube.com/watch?v=h9dD_m9ZQX4&t=2s
https://www.facebook.com/100088818490175/videos/5993636044029487
https://www.youtube.com/watch?v=HghUVARbnNs
https://www.youtube.com/watch?v=31DP0dsvPdw&t=7s
https://www.youtube.com/watch?v=aYVUmwKa_KA
https://www.facebook.com/Marro.qii/posts/pfbid0WqdKtHe1q6SsaMgeoaHiZ2eovvetLoD7ugt8CHM6HwsNgn3CVPSvM9oVqZDG7Dxil?__cft__[0]=AZWSuSww6Ymd3-dPkI8T0SS0I5ClIn2k9g2gf5Kfxs_rAf_TJhqWbEMwlSpaRO4vp1Owmm_GcFVFtnckPhdQ-f4I5r7JqBd7c3eQechLZZ34mDgDInzJdYqu8hFDfkOuUctk72b1ejVHuXN27qaAG-Iw&__tn__=%2CO%2CP-R",,"https://twitter.com/CAF_Online
https://alwasat.ly/news/libya-sports/385177
https://twitter.com/Libyan_FF?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor
https://www.facebook.com/LibyanFF/
https://www.winwin.com/%D9%83%D8%B1%D8%A9-%D9%82%D8%AF%D9%85/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D8%AF%D8%B1%D8%A8-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D9%8A%D9%81%D8%B3%D9%91%D8%B1-%D8%A3%D8%B3%D8%A8%D8%A7%D8%A8-%D8%A7%D9%84%D8%AE%D8%B3%D8%A7%D8%B1%D8%A9-%D8%A3%D9%85%D8%A7%D9%85-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1-%D9%81%D9%8A-%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD-%D8%A7%D9%84%D8%B4%D8%A7%D9%86
https://www.winwin.com/%D9%83%D8%B1%D8%A9-%D9%82%D8%AF%D9%85/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AE%D8%A8-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A-%D9%8A%D9%81%D8%AA%D8%AA%D8%AD-%D8%A7%D9%84%D8%B4%D8%A7%D9%86-%D8%A8%D9%81%D9%88%D8%B2-%D8%B5%D8%B9%D8%A8-%D8%B9%D9%84%D9%89-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7",,,"المغرب
الجزائر",بطولة أمم أفريقيا للمحليين,"جياني إنفانتينو
كورينتين مارتينيز
مارتينيز","الاتحاد الدولي لكرة القدم
فيفا","المغرب
الجزائر
الجزائروسيلعب
موزمبيق
أفريقيا
للجزائر
الجزائرافتتحت
ليبيا
وليبيا","للشانفيديو
نيلسون مانديلا
لبطولة أمم
الشانجاء
للشان
للشانوفي
بطولة كأس أمم أفريقيا للمحليين
بطولة الشان
بطولة كأس أمم أفريقيا
بطولة شان
الشانالفيديو
شان 2022مدرب"
https://misbar.com/factcheck/2023/05/28/الفيديو-ليس-لقصف-الجيش-السوداني-عربة-تنقل-أموالا-عل-طريق-الخرطوم-بارا,الفيديو ليس لقصف الجيش السوداني عربة تنقل أموالًا على طريق الخرطوم بارا,28 مايو 2023,أخبار,مضلل,,,,"https://www.facebook.com/alarabiyasu/videos/1410018833120104
https://www.facebook.com/AlHadath.Sudan/videos/274759688387933
https://twitter.com/Sudan_tweet/status/1662518577684156416
https://twitter.com/AbumysaraSharif/status/1662572138988023810
https://www.facebook.com/elkeradly/videos/3502831839937341
https://www.facebook.com/sareyaaaa/videos/754037353131484
https://www.facebook.com/100041813794797/videos/579274637413620
https://www.facebook.com/100011520520700/videos/801287574670703
https://www.facebook.com/sami.haleem.58/videos/951770039274526",,"https://www.bbc.com/arabic/middleeast-65659231
https://www.youtube.com/shorts/Jv1ZZeVm_H0
https://www.aljazeera.net/news/2023/5/24/%D8%B9%D8%A7%D8%AC%D9%84-%D9%85%D8%B1%D8%A7%D8%B3%D9%84-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D8%A5%D8%B3%D9%82%D8%A7%D8%B7-%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9-%D8%AA%D8%A7%D8%A8%D8%B9%D8%A9
https://www.facebook.com/sudanese.armed.forces
https://www.facebook.com/SudanDoctorsTrandeUnion
https://www.alaraby.com/programs/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A/%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA-%D8%B9%D9%86%D9%8A%D9%81%D8%A9-%D8%A7%D9%84%D9%87%D8%AF%D9%86%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-%D8%AA%D8%AA%D8%B9%D8%B1%D8%B6-%D9%84%D8%A7%D9%86%D8%AA%D9%83%D8%A7%D8%B3%D8%A9-%D9%81%D9%8A-%D9%8A%D9%88%D9%85%D9%87%D8%A7-%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A",,,"بارا
الخرطوم",,,"يوتيوب
نقابة","السودانمع
السودان
الخرطوم
الخرطومومدن",
https://misbar.com/factcheck/2023/06/17/صور-قديمة-وليست-من-حادث-غرق-مركب-الهجرة-قبالة-اليونان,صور قديمة وليست من حادث غرق مركب الهجرة قبالة اليونان,17 يونيو 2023,أخبار,مضلل,,,,"https://twitter.com/MaGi_MiGo/status/1669441915916255232
https://twitter.com/ZatMasr/status/1669086130606686209
https://twitter.com/Vetogate/status/1669736601944051715
https://twitter.com/AlTareek22/status/1669677746421739520
https://twitter.com/egkwnet/status/1669729767074025479
https://twitter.com/LiveBayan/status/1669719718645710849
https://twitter.com/mohahashem800/status/1669857902612430849",,"https://mashable.com/article/migrant-rescue-libya
https://www.thesun.ie/news/2128681/90-migrants-feared-dead-after-boat-capsizes-in-the-mediterranean-leaving-just-three-survivors-as-they-tried-to-reach-europe/
https://www.dawn.com/news/1260593
https://time.com/4347804/migrant-shipwreck-libya-coast-photos/
https://abcnews.go.com/International/thousands-refugees-rescued-off-coast-libya/story?id=41717703
https://www.reuters.com/news/picture/italian-navy-says-migrant-boat-flipped-f-idUSKCN0YG1MV/1138677915
https://www.rfi.fr/en/international/20230615-hope-fades-for-hundreds-still-missing-in-greece-migrant-boat-disaster
https://efe.com/en/sin-categoria/2023-06-15/hopes-of-finding-survivors-in-migrant-boat-capsize-in-greece-dwindle/
https://edition.cnn.com/2023/06/16/europe/migrant-boat-sinking-greece-arrests-intl/index.html
https://www.cbsnews.com/news/migrants-boat-sinks-greece-deaths-missing/
https://www.arabnews.com/node/929851/middle-east",,,"اليونان
طبرق",,,"بيرجاميني
بيتيكا","إريتريا
اليونان
طبرق
أوروبا
سوريا
إيطاليا
اليونانونقلت
مصر
شبه جزيرة
ليبياوتعود
ليبيا
صبراتة
بيلوبونيز",
https://misbar.com/factcheck/2022/09/11/صورة-أحذية-جثث-المهاجرين-غير-النظاميين-قديمة,الصورة ليست لأحذية المهاجرين الذين غرقوا حديثًا قبالة السواحل التونسية,11 سبتمبر 2022,سفر,مضلل,,,,"https://www.facebook.com/ecoleprimairemetline1/photos/a.857650061040739/2393255450813518
https://www.facebook.com/Ibtassem.enta.fi.tounes/posts/pfbid02y9skGWjKvRVinLLrDict4d31Wu7zvQsG2NnJFCJjF7fvDKzKQdprPhH89WMw32yTl?__cft__[0]=AZXnm7NX91_r6I0jX5n1ZvEuOllko5AL3a2lBrH0s672KaXXsR8F7I6x8OO1fGYE3WUZJYE2094h1g_4GFBnEUh6wg9xb7mwFcpRtWS9V_-PpQniXHPQz2omiu_9nANubpg&__tn__=%2CO%2CP-R
https://www.facebook.com/helmaghozya/posts/pfbid0m37LpoYs8suq7C6EVHJ51p9cEonTfWtmEW8rbpXgNz6hbpNEfU3Js8mvJX6x9nVul?__cft__[0]=AZVBnkqo31aCWaRzJi7o4l9jKPBzz2AsSS0brGYyRZaHUUHw_DJ1f5HDyONSJKlj4vdM9rlqnGNcfzAJY7yQBUZA_EuBIoMBKTUSbpVCYsNHUBDMJvE-5eREONnN-YlvqQQ&__tn__=%2CO%2CP-R
https://www.facebook.com/2249467918633176/posts/pfbid02mAKKBipj8nRy85QVehcVGnB8nQKDpFWs4xvJLkm25dutTaM3nbfZuWp3oL8ytrYTl
https://www.facebook.com/106971787335007/posts/pfbid035GhWzys6CAzSqhaNAzRJZaMzKkhjar5u5gumgcfAmcvZBHH7XJSQXMrUgKNPaaHsl
https://www.facebook.com/106686794394557/posts/pfbid02BTTQRCi1AKogXVTRRZFpzHQp6eWzNxTdASucjrwaXgHYqjMEsuYsHVTTPjeSRB73l
https://www.facebook.com/114547661940854/posts/pfbid0CF78TuSrowJCr2nCyD3d4Z6fn9sb4jheLhQMSm2e89WsfAw2s5VaiRY8R3mhguURl",,"https://www.alaraby.co.uk/society/%D8%BA%D8%B1%D9%82-%D9%85%D8%B1%D9%83%D8%A8-%D9%8A%D8%AD%D9%85%D9%84-38-%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D8%A7%D9%8B-%D9%82%D8%A8%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%A7%D8%AD%D9%84-%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%B3%D9%8A%D8%A9
https://www.facebook.com/albertosacherofotografo/posts/pfbid02kWK1yCBA4gHgAKBL5QvGS6Gv5NttUVT5mc7MShcqKGdb36kqLyHJTr9W3j6Aqgzil
https://www.mosaiquefm.net/ar/%D8%AA%D9%88%D9%86%D8%B3-%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D9%88%D8%B7%D9%86%D9%8A%D8%A9/1084674/%D8%BA%D8%B1%D9%82-%D9%85%D8%B1%D9%83%D8%A8-%D9%81%D9%8A-%D8%B3%D9%88%D8%A7%D8%AD%D9%84-%D8%A7%D9%84%D8%B4%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%A8%D8%AD%D8%AB-%D8%B9%D9%86-%D9%85%D9%81%D9%82%D9%88%D8%AF%D9%8A%D9%86-%D9%85%D8%AA%D9%88%D8%A7%D8%B5%D9%84",,فيسبوك,"تونس
أوروبا",,"Alberto Sachero
فهمي مبروك",فيسبوك,"جرجيس
تونس
الشابة
أوروبا",
