blog_link,title,date,topic,label,brief,claim,fact_check,tags,claim_name_entity,claim_organisation_entity,claim_location_entity,claim_misc_entity,fact_check_name_entity,fact_check_organisation_entity,fact_check_location_entity,fact_check_misc_entity
https://www.facebook.com/100064299542535/posts/510029407817040,هل توفي بيليه؟ تحقق من الادعاءات المضللة حول وفاته,2022-12-05,منوعات,غير صحيح,,,,"صحافة , اعلام","Pele
إدسون أرانتيس دو ناسيمنتو
بيليه","instagram
ألبرت أينشتاين
فرانس برس
france24
إنستجرام",ساو باولو,بكورونا,"Pele
إدسون أرانتيس دو ناسيمنتو
بيليه","instagram
ألبرت أينشتاين
فرانس برس
france24
إنستجرام",ساو باولو,بكورونا
https://www.facebook.com/100064299542535/posts/507167591436555,تحقق: هل صحيح أن صحفية إيرانية وعدت بحلاقة شعرها إذا فاز منتخب السعودية على الأرجنتين؟,2022-12-01,منوعات,تحقيقات,,,,"صحافة , اعلام",,نورني,"السعوديه
الارجنتين
السعودية
الأرجنتين",,,نورني,"السعوديه
الارجنتين
السعودية
الأرجنتين",
https://www.facebook.com/100064299542535/posts/502209838598997,تحقق: هل حلقت الصحفية شعرها بعد خسارة الأرجنتين؟,2022-11-24,منوعات,غير صحيح,,,,"صحافة , اعلام",مهسا أميني,"foodbyhudhud11
FIFAWorldCupQatar2022
للاتحاد الأوروبي
جوجل
tiktok
تيكتوك
fifaqatar2022
FactCheck","السعودية
الأرجنتين
والأرجنتين
qatar
ببروكسل
qatarworldcup
قطر",,مهسا أميني,"foodbyhudhud11
FIFAWorldCupQatar2022
للاتحاد الأوروبي
جوجل
tiktok
تيكتوك
fifaqatar2022
FactCheck","السعودية
الأرجنتين
والأرجنتين
qatar
ببروكسل
qatarworldcup
قطر",
https://www.facebook.com/100064299542535/posts/401277172025598,حقيقة مقطع الفيديو الملفق لحادثة سقوط طائرة الحجاج الإندونيسية في إيران,2022-07-05,منوعات,غير صحيح,,,,"صحافة , اعلام",,"caspian airlines
thenamal
yeniakit",إيران,,,"caspian airlines
thenamal
yeniakit",إيران,
https://www.facebook.com/105233207808602/posts/550371309961454,تحقق: نورني- لمعرفة حقيقة التصريحات والمعلومات المضللة,2022-06-24,منوعات,غير صحيح,,,,"صحافة , اعلام",نورني,,,,نورني,,,
https://www.facebook.com/105233207808602/posts/548709913460927,هل رجل نشر صورته بعد ركوبه في حافلة تقودها امرأة لأول مرة في حياته؟,2022-06-22,منوعات,غير صحيح,,,,"صحافة , اعلام",Amiss mussa,"world
mirror","موزمبيق
جورونجوسا",,Amiss mussa,"world
mirror","موزمبيق
جورونجوسا",
https://www.facebook.com/105233207808602/posts/536987144633204,تحقق: هل هذه الصورة لمنطقة القواسم في غريان أم في إسبانيا؟,2022-06-04,منوعات,غير صحيح,,,,"صحافة , اعلام",بلاك سيل,blacksail,"غريان
القواسم
باردينا
إسبانيا",,بلاك سيل,blacksail,"غريان
القواسم
باردينا
إسبانيا",
https://www.facebook.com/105233207808602/posts/412501317081788,هل ترشح الساعدي القذافي نفسه للبرلمان؟ تحقق من صحة الادعاءات,2021-11-20,منوعات,غير صحيح,,,,"صحافة , اعلام","معمر القذافي
الساعدي
الساعدي القذافي",,"سرت
تركيا",,"معمر القذافي
الساعدي
الساعدي القذافي",,"سرت
تركيا",
https://www.facebook.com/105233207808602/posts/394095348922385,كذبة: هل ألغت الكويت التأشيرات عن المواطنين الليبيين؟,2021-10-22,منوعات,غير صحيح,,,,"صحافة , اعلام",,,الكويت,,,,الكويت,
https://www.facebook.com/105233207808602/posts/392605722404681,فحص حقيقة ادعاء وجود تمثال أبولو المزعوم في فرنسا,2021-10-20,منوعات,غير صحيح,,,,"صحافة , اعلام","khanyounis1967
طرزان ناصر
jamaldrnazzal
alshokatgmaana
aboudyRawateb","BBC
bbc
KhanYounes2
nusaairat
ar","فرنسا
دير البلح
غزة
فلسطين","أبولو
غزة مونامور","khanyounis1967
طرزان ناصر
jamaldrnazzal
alshokatgmaana
aboudyRawateb","BBC
bbc
KhanYounes2
nusaairat
ar","فرنسا
دير البلح
غزة
فلسطين","أبولو
غزة مونامور"
https://www.facebook.com/105233207808602/posts/127231228942133,تحذير: احتيال بإعلان ممول من صفحة مزورة #انتبهوا,2020-05-13,منوعات,تحقيقات,,,,"صحافة , اعلام",,نورني,,,,نورني,,
https://www.facebook.com/105233207808602/posts/125629219102334,فحص حقيقة انزلاق الصخور بسبب تغير درجة حرارة البحر والضغط الباطني والظاهري,2020-05-08,منوعات,غير صحيح,,,,"صحافة , اعلام",,,,,,,,
https://www.facebook.com/105233207808602/posts/124023699262886,فحص حقيقة مقطع الفيديو المفبرك حول شيخ مغربي يرسل برقية للرئيس الأمريكي دونالد ترامب,2020-05-04,منوعات,غير صحيح,,,,"صحافة , اعلام","بترامب
لترامب
ترامب
دونالد ترامب
ترمب","يوتيوب
نورني
EWTN",واشنطين بوست,هارفي,"بترامب
لترامب
ترامب
دونالد ترامب
ترمب","يوتيوب
نورني
EWTN",واشنطين بوست,هارفي
https://www.facebook.com/100064299542535/posts/557896209697026,كذبة: هل هذه الصورة لطفل سوري بعد وفاة والديه بسبب زلزال في سوريا؟,2023-02-07,منوعات,غير صحيح,,,,"صحافة , اعلام",,"depositphotos
tr
dipositphotos
stock
adobe",سوريا,stock,,"depositphotos
tr
dipositphotos
stock
adobe",سوريا,stock
https://www.facebook.com/100064299542535/posts/538525628300751,تكذيب شائعة وفاة الفنان صلاح السعدني,2023-01-11,منوعات,غير صحيح,,,,"صحافة , اعلام",صلاح السعدني,فيس بوك,,,صلاح السعدني,فيس بوك,,
https://www.facebook.com/100064299542535/posts/516285200524794,فحص مزاعم إطلاق البيض على حافلة منتخب البرازيل,2022-12-12,منوعات,غير صحيح,,,,"صحافة , اعلام","Angry
President Lula de Silva","noticiasagricolas
Brazil
Brazil Details
Brazilian
reuters","Portuguese
caravana
Brazilian","onibus
dentro
President
World Cup","Angry
President Lula de Silva","noticiasagricolas
Brazil
Brazil Details
Brazilian
reuters","Portuguese
caravana
Brazilian","onibus
dentro
President
World Cup"
https://www.facebook.com/100064299542535/posts/514840400669274,فحص حقيقة ادعاء وضع طفلة حية في المشرحة بمركز طبي بنغازي,2022-12-11,منوعات,غير صحيح,,,,"صحافة , اعلام","Al Galaa Hospital Denial
Retaj Muhammad al - Awjali
Al","Benghazi
Al",,,"Al Galaa Hospital Denial
Retaj Muhammad al - Awjali
Al","Benghazi
Al",,
https://www.facebook.com/100064299542535/posts/505085951644719,فحص حقيقة عمر لاعب منتخب الكاميرون كريستيان باسغوغ البالغ من العمر 19 عامًا,2022-11-28,منوعات,غير صحيح,,,,"صحافة , اعلام","كريستيان باسغوغ
كريستيان باسونغ","Christian
national",الكاميرون,,"كريستيان باسغوغ
كريستيان باسونغ","Christian
national",الكاميرون,
https://www.facebook.com/100064299542535/posts/503398351813479,تحقق: هل حدث تحطم طائرة ليبية ووفاة جميع ركابها؟,2022-11-26,منوعات,غير صحيح,,,,"صحافة , اعلام",,,"Follow
زوارة
وصرمان
صبراته
والعجيلات
ليييا
والزاوية",بورني,,,"Follow
زوارة
وصرمان
صبراته
والعجيلات
ليييا
والزاوية",بورني
https://www.facebook.com/100064299542535/posts/496085319211449,فحص حقيقة تغريدة تذكر ذكرى يوم الاحتفال بالذكرى السنوية في ليبيا,2022-11-16,منوعات,غير صحيح,,,,"صحافة , اعلام",بورني,"CaroHurndall
Caroline Hurndall
RemembranceSunday
Tobruk","طبرق
بريطانيا
أفريقيا
فرنسا
ألمانيا
Libya",LestWeForget,بورني,"CaroHurndall
Caroline Hurndall
RemembranceSunday
Tobruk","طبرق
بريطانيا
أفريقيا
فرنسا
ألمانيا
Libya",LestWeForget
https://www.facebook.com/105233207808602/posts/499399945058591,تحقق: مدى صحة تجربة عبد الرحمن عبد الخالق في استصلاح الأراضي في ليبيا,2022-04-08,منوعات,غير صحيح,,,,"صحافة , اعلام",عبد الرحمن عبد الخالق,,"Arthus
YannArthus
الأردن
ليبيا
Bertrand",,عبد الرحمن عبد الخالق,,"Arthus
YannArthus
الأردن
ليبيا
Bertrand",
https://www.facebook.com/105233207808602/posts/495259885472597,هل هذه الصورة تُظهر الأثر الأخير لمريض السكري قبل وفاته؟,2022-04-02,منوعات,غير صحيح,,,,"صحافة , اعلام","جيمس ويلسون
تشارلز اتش بيست
فريدريك غرانت بانتنغ
فردريك غرانت بانتنغ","cdc
diabetes
بوسطن
aarc","الولايات المتحدة
الولايات المتحدة الأمريكية","بالانسولين
الإنسولين
بالسكري
الانسولين
الأنسولين","جيمس ويلسون
تشارلز اتش بيست
فريدريك غرانت بانتنغ
فردريك غرانت بانتنغ","cdc
diabetes
بوسطن
aarc","الولايات المتحدة
الولايات المتحدة الأمريكية","بالانسولين
الإنسولين
بالسكري
الانسولين
الأنسولين"
https://www.facebook.com/105233207808602/posts/456496776015575,هل ستتلف ليبيا جرعات من لقاح كورونا سينوفارم؟ تحقق من صحة الادعاءات الواردة في وسائل التواصل الاجتماعي,2022-01-30,منوعات,غير صحيح,,,,"صحافة , اعلام",,"منظمة الصحة العالمية
الرائد",ليبيا,"كورونا
سينوفارم",,"منظمة الصحة العالمية
الرائد",ليبيا,"كورونا
سينوفارم"
https://www.facebook.com/105233207808602/posts/448432286822024,تكذيب: صورة لحريق في سوق عجمان تُزاحم ادعاء حريق في مطار أبوظبي,2022-01-17,منوعات,غير صحيح,,,,"صحافة , اعلام",,"فوكس نيوز
foxnews","بالإمارات
عجمان
أبوظبي
ajman
dubai",,,"فوكس نيوز
foxnews","بالإمارات
عجمان
أبوظبي
ajman
dubai",
https://www.facebook.com/105233207808602/posts/401915011473752,كشف الحقيقة حول الادعاءات المضللة حول قصة جبريل في مدينة ڤالنسيا الإسبانية,2021-11-03,منوعات,غير صحيح,,,,"صحافة , اعلام",جبريل,"policia
valencia
elperiodic","فالنسيا
فرنسا
ڤالنسيا
إسبانيا","€
يورو",جبريل,"policia
valencia
elperiodic","فالنسيا
فرنسا
ڤالنسيا
إسبانيا","€
يورو"
https://www.facebook.com/105233207808602/posts/225682645763657,"كشف حقيقة الخبر المضلل حول ""فتيات للبيع في هولندا""",2021-01-26,منوعات,غير صحيح,,,,"صحافة , اعلام",,"pinterest
flickr",هولندا,,,"pinterest
flickr",هولندا,
https://www.facebook.com/105233207808602/posts/221370719528183,فحص حقيقة تداول نشطاء مواقع التواصل الاجتماعي لمنشورات مزورة باسم عضو لجنة صياغة مشروع الدستور ابتسام ابحيح,2021-01-18,منوعات,غير صحيح,,,,"صحافة , اعلام","ابتسام ابحيح
ibtesam",,تركيا,,"ابتسام ابحيح
ibtesam",,تركيا,
https://www.facebook.com/105233207808602/posts/125472969117959,تحقق: هل تم تلبية طلب أحد المتابعين؟,2020-05-08,منوعات,تحقيقات,,,,"صحافة , اعلام",,,,,,,,
https://www.facebook.com/105233207808602/posts/124692359196020,تفنيد خبر انقطاع الإنترنت عن #ليبيا يوم الخميس,2020-05-06,منوعات,غير صحيح,,,,"صحافة , اعلام",,,ليبيا,,,,ليبيا,
https://www.facebook.com/100064299542535/posts/650660650420581,Is Nasser Al-Qasabi Dead?,2023-07-15,منوعات,غير صحيح,,,,"صحافة , اعلام",ناصر القصبي,,,,ناصر القصبي,,,
https://www.facebook.com/100064299542535/posts/627297829423530,"تحقق: هل الصورة المدعي أنها ""معمل تعليب موز"" مولدة باستخدام تقنيات الذكاء الاصطناعي؟",2023-06-05,منوعات,غير صحيح,,,,"صحافة , اعلام",,نورني,,,,نورني,,
https://www.facebook.com/100064299542535/posts/614344300718883,تحقق: هل تم اكتشاف حفرية تنين متجمد في جبل تاي مو شان في هونج كونج؟,2023-05-13,منوعات,غير صحيح,,,,"صحافة , اعلام",نورني,,"هونج كونج
الصين
تاي",,نورني,,"هونج كونج
الصين
تاي",
https://www.facebook.com/100064299542535/posts/568714558615191,تحقق: صحة مقطع الفيديو المتداول لرئيس حكومة الوحدة الوطنية حول صرف منحة الزوجة والأبناء,2023-02-23,منوعات,غير صحيح,,,,"صحافة , اعلام",,,"طرابلس
بنغازي
سبها
تحقق
ليبيا",,,,"طرابلس
بنغازي
سبها
تحقق
ليبيا",
https://www.facebook.com/100064299542535/posts/533247582161889,فحص حقيقة الادعاءات المضللة حول صور رونالدو وصديقته في السعودية,2023-01-03,منوعات,غير صحيح,,,,"صحافة , اعلام","رونالدو
Freundin
جورجينا
لجورجينا رودريغيز
Cristiano",imago,"Globe
السعودية
Georgina
الرياض
Rodriguez
دبي
Dubai",دبي غلوب,"رونالدو
Freundin
جورجينا
لجورجينا رودريغيز
Cristiano",imago,"Globe
السعودية
Georgina
الرياض
Rodriguez
دبي
Dubai",دبي غلوب
https://www.facebook.com/100064299542535/posts/530182782468369,فحص حقيقة صورة سيارة فاطمة الطرابلسية,2022-12-30,منوعات,غير صحيح,,,,"صحافة , اعلام",فاطمة الطرابلسية,,,,فاطمة الطرابلسية,,,
https://www.facebook.com/100064299542535/posts/516279023858745,هل فيديو استقبال منتخب البرازيل حقيقي؟ - كشف الأدعاء الزائف,2022-12-12,منوعات,غير صحيح,,,,"صحافة , اعلام",لولا دي سيلفا,"noticiasagricolas
رويترز
reuters",البرازيل,مونديال,لولا دي سيلفا,"noticiasagricolas
رويترز
reuters",البرازيل,مونديال
https://www.facebook.com/100064299542535/posts/515224803964167,تحقق: نورني- للتحقق من الأخبار والمعلومات المضللة,2022-12-11,منوعات,غير صحيح,,,,"صحافة , اعلام",نورني,,,,نورني,,,
https://www.facebook.com/100064299542535/posts/504485138371467,هل تضيء مسلة رمسيس الثاني في باريس بواسطة طاقة متجددة؟,2022-11-27,منوعات,غير صحيح,,,,"صحافة , اعلام",رمسيس الثاني,"FactCheck
afcn
الاندبندت
independent","بباريس
باريس
مصر
الكونكورد
فرنسا
الكُونكُورد","ترند
رمسيس
مسلةرمسيس
الكونكورد
اكسبلور",رمسيس الثاني,"FactCheck
afcn
الاندبندت
independent","بباريس
باريس
مصر
الكونكورد
فرنسا
الكُونكُورد","ترند
رمسيس
مسلةرمسيس
الكونكورد
اكسبلور"
https://www.facebook.com/100064299542535/posts/431868342299814,تحقق: ادعاء اعتقال امرأة تركية للاشتباه في سرقة وقطع عضو زوجها في ليبيا,2022-08-21,منوعات,غير صحيح,,,,"صحافة , اعلام","نورني
kelepçeli Elektronik yakalandı",,"ليبيا
العزيزية",,"نورني
kelepçeli Elektronik yakalandı",,"ليبيا
العزيزية",
https://www.facebook.com/105233207808602/posts/501273244871261,تحقق: نورني- للتحقق من الأخبار والمعلومات المضللة,2022-04-11,منوعات,غير صحيح,,,,"صحافة , اعلام",نورني,,,,نورني,,,
https://www.facebook.com/105233207808602/posts/496509512014301,هل تم إغلاق الصرف على حكومة الوحدة الوطنية؟ ادعاء مزيف ينفيه مصادر رسمية,2022-04-03,منوعات,غير صحيح,,,,"صحافة , اعلام","نورني
فتحي باشاغا",,بطرابلس,,"نورني
فتحي باشاغا",,بطرابلس,
https://www.facebook.com/105233207808602/posts/488620822803170,حقيقة مقطع الفيديو المضلل حول حريق مطار جدة,2022-03-22,منوعات,غير صحيح,,,,"صحافة , اعلام",,"يوتيوب
الحوثي
أخبار اليوم
الحوثيين","للسعودية
مصر الإسماعيلية
جدة
مصر",,,"يوتيوب
الحوثي
أخبار اليوم
الحوثيين","للسعودية
مصر الإسماعيلية
جدة
مصر",
https://www.facebook.com/105233207808602/posts/459678972364022,حقيقة صورة الطفل ريان في المستشفى: صورة مضللة ولا تمثله,2022-02-05,منوعات,غير صحيح,,,,"صحافة , اعلام","alarab
ريان","AlArab
العرب",,,"alarab
ريان","AlArab
العرب",,
https://www.facebook.com/105233207808602/posts/426549349010318,هل مصطفى عبدالجليل يعتزم تسلم السلطة؟ تحقق من صحة الادعاءات,2021-12-13,منوعات,غير صحيح,,,,"صحافة , اعلام","عبدالحفيظ غوقة
عبدالجليل
مصطفى عبدالجليل",,,,"عبدالحفيظ غوقة
عبدالجليل
مصطفى عبدالجليل",,,
https://www.facebook.com/105233207808602/posts/405030767828843,هل تبرع زملاء رئيس التمريض في مركز بنغازي الطبي بسيارة؟ - تحقق من الحقيقة,2021-11-08,منوعات,غير صحيح,,,,"صحافة , اعلام",إبراهيم برق,,بنغازي,كورونا,إبراهيم برق,,بنغازي,كورونا
https://www.facebook.com/105233207808602/posts/400126121652641,هل فعلا تباع شحمة الأذن بمليون دولار؟ - كاذبة ومضللة,2021-11-01,منوعات,غير صحيح,,,,"صحافة , اعلام",Chi Hong Wong,westendplasticsurgery,,"دولار
الدولار",Chi Hong Wong,westendplasticsurgery,,"دولار
الدولار"
https://www.facebook.com/105233207808602/posts/327922215539699,فحص حقيقة عودة فرقة كورت فيرسل العسكرية الأمريكية إلى العراق بأمر من الرئيس بايدن,2021-07-13,منوعات,غير صحيح,,,,"صحافة , اعلام","بايدن
donavon
دونوڤان فوغان
صدام حسين","dvidshub
gettyimages
AFP
alamy","kosovo
جورجيا
الأسعد
كوسوڤو
بالعراق
تبليسي
العراق
Delta","Squadron
كورت فيرسل","بايدن
donavon
دونوڤان فوغان
صدام حسين","dvidshub
gettyimages
AFP
alamy","kosovo
جورجيا
الأسعد
كوسوڤو
بالعراق
تبليسي
العراق
Delta","Squadron
كورت فيرسل"
https://www.facebook.com/105233207808602/posts/321922112806376,فحص حقيقة الادعاء بوجود صخرة كبيرة ستصطدم بالأرض وتقسمها إلى نصفين,2021-07-03,منوعات,غير صحيح,,,,"صحافة , اعلام",,"media bakery
mediabakery
Libya",,,,"media bakery
mediabakery
Libya",,
https://www.facebook.com/105233207808602/posts/127519152246674,صحة احتمالية فتح المدارس في ليبيا برئاسة عبدالله الثني,2020-05-13,منوعات,صحيح,,,,"صحافة , اعلام",عبدالله الثني,,,,عبدالله الثني,,,
https://www.facebook.com/100064299542535/posts/650626460424000,فحص الادعاء الزائف حول وفاة الممثل ناصر القصبي,2023-07-15,منوعات,غير صحيح,,,,"صحافة , اعلام","algassabinasser
القصبي
ناصر القصبي",,,طاش ما طاش,"algassabinasser
القصبي
ناصر القصبي",,,طاش ما طاش
https://www.facebook.com/100064299542535/posts/646805404139439,تحقق: هل الصور المتداولة لملعب التنس في الصحراء حقيقية أم مفبركة؟,2023-07-08,منوعات,غير صحيح,,,,"صحافة , اعلام",,"tinyurl
nawerny",,,,"tinyurl
nawerny",,
https://www.facebook.com/100064299542535/posts/646635160823130,فحص الادعاءات حول تنبؤ مسلسل سيمبسون بصدور تطبيق ثريدز,2023-07-08,منوعات,غير صحيح,,,,"صحافة , اعلام",,"tinyurl
nawerny",,"سيمبسون
ثريدز",,"tinyurl
nawerny",,"سيمبسون
ثريدز"
https://www.facebook.com/100064299542535/posts/628545039298809,فحص حقيقة خدمة نورني للتحقق من الأخبار والمعلومات المضللة,2023-06-07,منوعات,غير صحيح,,,,"صحافة , اعلام",نورني,,,,نورني,,,
https://www.facebook.com/100064299542535/posts/525206782965969,فحص حقيقة ادعاء إحتراق طائرة ليبية في ليبيا في الفيديو المتداول,2022-12-23,منوعات,غير صحيح,,,,"صحافة , اعلام",airplane,"يونايتد إيرلاينز
الغارديان
FactCheck
us
theguardian","دينفر
بنغازي
هونولولو
دنفر
قطر
ليبيا",بوينغ 200,airplane,"يونايتد إيرلاينز
الغارديان
FactCheck
us
theguardian","دينفر
بنغازي
هونولولو
دنفر
قطر
ليبيا",بوينغ 200
https://www.facebook.com/100064299542535/posts/514829297337051,هل نشرت صحيفة فرنسية أخبارًا عن نية كريستيانو رونالدو للتقاعد؟ - تحقق من الادعاء,2022-12-10,منوعات,غير صحيح,,,,"صحافة , اعلام","L
Ronaldo
False
L ' Equipe","lequipe
Portugal
French
Cristiano Ronaldo",,World Cup,"L
Ronaldo
False
L ' Equipe","lequipe
Portugal
French
Cristiano Ronaldo",,World Cup
https://www.facebook.com/100064299542535/posts/513901770763137,هل فيديو مدير مدرسة في بنغازي أثناء طابور الصباح حقيقي؟,2022-12-10,منوعات,غير صحيح,,,,"صحافة , اعلام","عبدالباسط
عبدالباسط الدرسي
عبدالباسط السعيطي","شهداء جنين
فيسبوك","ليبيا
بنغازي
سبها
ببنغازي",,"عبدالباسط
عبدالباسط الدرسي
عبدالباسط السعيطي","شهداء جنين
فيسبوك","ليبيا
بنغازي
سبها
ببنغازي",
https://www.facebook.com/105233207808602/posts/458588399139746,تحقق: قصة الطبيبة الفلسطينية التي حصلت على مركز طبي نادر في السويد,2022-02-03,منوعات,غير صحيح,,,,"صحافة , اعلام","نورني
العقوري
سیریر",النهار,"بالسويد
القدس
باريس",,"نورني
العقوري
سیریر",النهار,"بالسويد
القدس
باريس",
https://www.facebook.com/105233207808602/posts/416337633364823,هل هذه الصورة لرجل تم ضربه من قبل زوجته؟ تحقق من الحقائق,2021-11-26,منوعات,غير صحيح,,,,"صحافة , اعلام",هيثم طالب,,"الشرقاط
لبنان
بيروت",,هيثم طالب,,"الشرقاط
لبنان
بيروت",
https://www.facebook.com/105233207808602/posts/398323235166263,تحقق: هل أطلقت منظمة قطرية برنامج لتزويج الأرامل والمطلقات في العراق؟,2021-10-29,منوعات,غير صحيح,,,,"صحافة , اعلام",,"منظمة هيلوكس
منظمة السعادة القطرية",العراق,,,"منظمة هيلوكس
منظمة السعادة القطرية",العراق,
https://www.facebook.com/105233207808602/posts/391375782527675,تحقق: هل أعلن المجلس الرئاسي الليبي مبادرة لتأجيل انتخاب الرئيس؟,2021-10-18,منوعات,غير صحيح,,,,"صحافة , اعلام",نورني,,Libya,,نورني,,Libya,
https://www.facebook.com/105233207808602/posts/325077779157476,هل قام الرئيس السنغالي بحل مجلس النواب لبناء مركز لإنتاج الطاقة الشمسية؟,2021-07-08,منوعات,غير صحيح,,,,"صحافة , اعلام","صال
ماكي صال","senenews
Senenews","السنغال
بوخول
داغنا",,"صال
ماكي صال","senenews
Senenews","السنغال
بوخول
داغنا",
https://www.facebook.com/105233207808602/posts/129579102040679,فحص حقيقة ادعاء نشر رقم هاتف غير مستعمل في منشور مضلل,2020-05-19,منوعات,غير صحيح,,,,"صحافة , اعلام",,,,,,,,
https://www.facebook.com/100064299542535/posts/611439357676044,فضح مزاعم احتفال الملك تشارلز بصور مزيفة,2023-05-08,منوعات,غير صحيح,,,,"صحافة , اعلام",تشارلز,midjourney,,,تشارلز,midjourney,,
https://www.facebook.com/100064299542535/posts/572681921551788,هل مقطع المعلمة التي تضرب تلاميذها حقيقي؟ تحليل وتحقق من الفيديو,2023-03-02,منوعات,غير صحيح,,,,"صحافة , اعلام",,,,,,,,
https://www.facebook.com/100064299542535/posts/543997504420230,فحص حقيقة الادعاءات حول القبض على أحمد قذاف الدم من قبل الانتربول,2023-01-19,منوعات,غير صحيح,,,,"صحافة , اعلام","قذام الدم
القذافي
أحمد قذاف الدم","aa
الانتربول","المغرب
اجدابيا
طبرق
الجزائر
طرابلس
سوريا
تونس
بنغازي
السعودية
سبها
القذافي
مصر
الامارات
قطر
ليبيا",,"قذام الدم
القذافي
أحمد قذاف الدم","aa
الانتربول","المغرب
اجدابيا
طبرق
الجزائر
طرابلس
سوريا
تونس
بنغازي
السعودية
سبها
القذافي
مصر
الامارات
قطر
ليبيا",
https://www.facebook.com/105233207808602/posts/498160581849194,"تحقق من موقع ""نورني"" للأخبار والمعلومات المضللة",2022-04-06,منوعات,غير صحيح,,,,"صحافة , اعلام",نورني,,,,نورني,,,
https://www.facebook.com/105233207808602/posts/486136076384978,حقيقة خبر اعتقال شخص ادعى اغتصاب شيخ عشيرة في صلاح الدين، العراق,2022-03-18,منوعات,غير صحيح,,,,"صحافة , اعلام",,"نورني
الشرقية","بالعراق
صلاح الدين",,,"نورني
الشرقية","بالعراق
صلاح الدين",
https://www.facebook.com/105233207808602/posts/448438426821410,تحقق: هل الصورة المتداولة تظهر حريقًا في محيط مطار أبوظبي؟,2022-01-17,منوعات,غير صحيح,,,,"صحافة , اعلام",,"alalam
العالم","عجمان
أبوظبي
الإمارات",,,"alalam
العالم","عجمان
أبوظبي
الإمارات",
https://www.facebook.com/105233207808602/posts/445971720401414,حقيقة صورة رجل تسعيني إيطالي يبكي بعد تعافيه من كورونا,2022-01-13,منوعات,غير صحيح,,,,"صحافة , اعلام",بيل مور,,"كورورنا
كورونا","كورونا
نورني
factcheck
covid",بيل مور,,"كورورنا
كورونا","كورونا
نورني
factcheck
covid"
https://www.facebook.com/105233207808602/posts/443510220647564,هل هذه الصورة تصور طفلًا مصابًا بمرض؟ ادعاء كاذب يتداول على مواقع التواصل الاجتماعي,2022-01-09,منوعات,غير صحيح,,,,"صحافة , اعلام",tainá silva,فيس,,,tainá silva,فيس,,
https://www.facebook.com/105233207808602/posts/422263746105545,تكذيب خبر انسحاب عقيلة صالح من السباق الرئاسي في ليبيا,2021-12-06,منوعات,غير صحيح,,,,"صحافة , اعلام","صالح
فتحي المريمي
عقيلة صالح",,ليبيا,,"صالح
فتحي المريمي
عقيلة صالح",,ليبيا,
https://www.facebook.com/105233207808602/posts/400820658249854,هل قامت ماتيلدا بضرب الناس لتخديرهم في عام 1894؟ الادعاء كاذب!,2021-11-02,منوعات,غير صحيح,,,,"صحافة , اعلام","ماري
ماتيلدا
amish
Amish Mafia","ويكيبيديا
ديسكفري",,,"ماري
ماتيلدا
amish
Amish Mafia","ويكيبيديا
ديسكفري",,
https://www.facebook.com/105233207808602/posts/391275132537740,هل وقعت وزارة شؤون المرأة على اتفاقية تنص على إباحة تعدد زواج المرأة وزواج المرأة من مرأة؟,2021-10-18,منوعات,غير صحيح,,,,"صحافة , اعلام",,"هيومان رايتس ووتش
للأمم المتحدة
hrw
الأمم المتحدة
مجلس الأمن","ليبيا
سيداو
libya0206","سيداو
CEDAW",,"هيومان رايتس ووتش
للأمم المتحدة
hrw
الأمم المتحدة
مجلس الأمن","ليبيا
سيداو
libya0206","سيداو
CEDAW"
https://www.facebook.com/105233207808602/posts/321788332819754,هل تم تسريب بيانات 700 مليون مستخدم لـ LinkedIn؟,2021-07-03,منوعات,غير صحيح جزئياً,,,,"صحافة , اعلام",,"LinkedIn
linkedin
لينكد إن",,,,"LinkedIn
linkedin
لينكد إن",,
https://www.facebook.com/105233207808602/posts/321783902820197,فحص حقيقة ادعاء تحتفل مدينة دبي بمرور 41 عامًا دون انقطاع للكهرباء,2021-07-03,منوعات,غير صحيح,,,,"صحافة , اعلام",,"رويترز
reuters","emirates
dubai
دبي",,,"رويترز
reuters","emirates
dubai
دبي",
https://www.facebook.com/105233207808602/posts/225005965831325,هل صلت حمامة أمام الكعبة؟ ما يكمن وراء مقطع الفيديو المتداول,2021-01-24,منوعات,غير صحيح,,,,"صحافة , اعلام",Virulent,"ويوتيوب
الفيسبوك",نيوكاسل,"الكعبة
Newcastle
نيوكاسل
paramyxovirus
ويكيبيديا
باراميكسفايرس",Virulent,"ويوتيوب
الفيسبوك",نيوكاسل,"الكعبة
Newcastle
نيوكاسل
paramyxovirus
ويكيبيديا
باراميكسفايرس"
https://www.facebook.com/105233207808602/posts/124787702519819,تفنيد خبر انقطاع الإنترنت عن ليبيا يوم الخميس,2020-05-06,منوعات,غير صحيح,,,,"صحافة , اعلام",,,"ليبيا
بنغازي
بوقرين",,,,"ليبيا
بنغازي
بوقرين",
https://www.facebook.com/105233207808602/posts/106312641033992,حقيقة وفاة الطفل الليبي في بريطانيا بسبب فيروس كورونا,2020-04-05,منوعات,غير صحيح,,,,"صحافة , اعلام",اسماعيل محمد عبدالوهاب,"dailymail
BBC
bbc
alquds
Daily mail
نورني
alhurra
الحرة","London
القدس
بريطانيا","كورونا
بالفايروس
بفايروس",اسماعيل محمد عبدالوهاب,"dailymail
BBC
bbc
alquds
Daily mail
نورني
alhurra
الحرة","London
القدس
بريطانيا","كورونا
بالفايروس
بفايروس"
